user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,win_rate,tries,device,tbs,tsad
2374,0,0,20150527,40746,0,8912,4,0.333333333333,0.333333333333,0.344827586207,29.0,ipad,28309.3333333,125200
8376,0,0,20150526,98022,1,1647,7,0.355555555556,0.4,0.8,15.0,ipad,19675.5,216058
2016,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.5,2.0,iphone,0,125733
2050,0,0,20150527,71696,1,347,2,0.288888888889,0.288888888889,1.0,7.0,iphone,364.0,72044
5277,0,0,20150526,97587,0,1197,4,0.222222222222,0.222222222222,0.75,4.0,iphone,5047.33333333,112638
4175,0,0,20150527,56494,0,4371,3,0.444444444444,0.555555555556,0.75,16.0,ipad,34799.0,128054
7035,0,0,0,0,-1,0,2,0,0,1.0,1.0,iphone,66685.0,194397
8744,0,0,20150525,246011,-1,356,3,0.133333333333,0.133333333333,0,0,iphone,43531.5,246653
3886,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,ipad,0,29309
2653,0,0,20150527,13649,0,5200,6,0.288888888889,0.288888888889,0.444444444444,18.0,ipad,19074.2,110116
1156,0,0,20150525,249903,0,140,2,0.266666666667,0.266666666667,0.625,8.0,iphone,151.0,250044
1140,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,228593
5312,0,0,20150525,202735,0,520,2,0.555555555556,0.555555555556,0.5,30.0,iphone,27809.0,203256
1346,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,193109
1506,0,0,20150526,86883,-1,10,2,0.133333333333,0.133333333333,1.0,1.0,iphone,5568.0,86894
3890,0,0,20150525,206050,0,179,3,0.155555555556,0.155555555556,0.4,5.0,ipod,595.5,206275
7500,0,0,20150527,40957,-1,467,2,0.177777777778,0.177777777778,0.6,5.0,iphone,13963.0,41425
1483,0,0,20150527,183,0,153,2,0.222222222222,0.555555555556,1.0,3.0,iphone,190.0,337
1009,0,0,20150527,26492,0,5095,13,0.333333333333,0.622222222222,0.769230769231,13.0,ipod,7879.75,121070
3162,0,0,20150527,783,0,5146,9,0.666666666667,0.888888888889,0.756756756757,37.0,iphone,18453.125,148341
5014,0,0,20150527,4549,1,22383,14,0.511111111111,0.511111111111,0.173515981735,219.0,ipad,19695.3076923,256297
4292,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,126319
69,0,0,20150525,190613,-1,874,3,0.155555555556,0.155555555556,0.3,10.0,iphone,21904.5,234548
8926,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,163203
275,0,0,20150526,156962,-1,162,2,0.133333333333,0.133333333333,0,0,iphone,86189.0,157125
2512,0,0,20150526,116063,0,3602,3,0.622222222222,0.622222222222,0.703703703704,27.0,iphone,43693.5,203444
94,0,0,0,0,1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,41164
3130,0,0,20150525,207239,1,775,2,0.155555555556,0.155555555556,0.571428571429,7.0,iphone,803.0,208015
7084,0,0,20150526,124537,0,1992,3,0.333333333333,0.333333333333,0.7,10.0,iphone,59384.5,243307
1124,0,0,20150527,47113,0,1471,3,0.4,0.444444444444,0.857142857143,14.0,iphone,74908.5,197390
9733,0,0,20150526,129138,0,691,3,0.222222222222,0.222222222222,0.75,4.0,iphone,6704.5,142925
6503,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,215566
9361,0,0,20150527,37421,0,6340,3,0.333333333333,0.4,0.363636363636,44.0,ipad,71560.5,182007
5633,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,14927
2885,0,0,20150527,73067,-1,622,2,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,137076.0,210146
4395,0,0,20150526,125154,0,2037,5,0.355555555556,0.444444444444,0.818181818182,11.0,iphone,15101.0,185573
2701,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,28363
9694,0,0,20150527,23526,-1,210,2,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,18141.0,23737
5862,0,0,20150526,151494,0,2144,4,0.4,0.4,0.761904761905,21.0,iphone,3409.33333333,161549
5378,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,202786
7278,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipod,0,190492
5313,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,123942
3168,0,0,20150527,5828,0,988,1,0.177777777778,0.177777777778,0.285714285714,7.0,iphone,0,6817
167,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,22779
2305,0,0,20150525,227455,-1,24,2,0.133333333333,0.133333333333,0,0,iphone,116.0,227480
6506,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,209779
9897,0,0,20150526,107483,0,3326,5,0.444444444444,0.444444444444,0.846153846154,13.0,ipod,2021.75,115958
1331,0,0,20150525,206604,0,364,2,0.266666666667,0.266666666667,0.833333333333,6.0,iphone,14883.0,206969
2266,0,0,20150527,38022,0,2704,7,0.444444444444,0.555555555556,0.705882352941,17.0,iphone,12843.5,115791
9012,0,0,20150525,200509,-1,142,2,0.133333333333,0.133333333333,1.0,1.0,iphone,8209.0,200652
5777,0,0,20150527,2110,0,712,3,0.177777777778,0.444444444444,0.333333333333,6.0,iphone,1001.5,4195
382,0,0,20150525,196519,0,1701,2,0.444444444444,0.444444444444,0.5,20.0,ipad,169649.0,198221
8011,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,100682
6515,0,0,20150526,107570,0,17879,8,0.666666666667,0.666666666667,0.678571428571,28.0,ipad,18572.0,236563
3261,0,0,20150526,103345,0,1223,5,0.333333333333,0.333333333333,0.7,10.0,iphone,931.75,107167
852,0,0,20150526,114983,-1,137,2,0.133333333333,0.133333333333,1.0,1.0,ipad,24937.0,115121
8954,15.0,3,20150525,241114,0,2,2,0.2,0.2,0.555555555556,9.0,ipad,18.0,241117
6251,0,0,20150526,152648,0,4546,4,0.666666666667,0.666666666667,0.741935483871,31.0,ipad,2028.33333333,158611
7605,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.714285714286,7.0,iphone,0,92483
4609,0,0,20150527,15248,0,1811,3,0.288888888889,0.444444444444,0.692307692308,13.0,ipad,9660.5,35506
6352,0,0,20150527,2417,0,2998,3,0.4,0.511111111111,0.916666666667,12.0,iphone,6798.0,16559
60,0,0,20150527,67991,-1,85,1,0.133333333333,0.888888888889,0,0,ipod,0,68077
3986,23.0,3,20150527,22537,0,914,3,0.311111111111,0.844444444444,1.0,7.0,ipad,2454.0,27917
7910,0,0,0,0,0,0,1,0.177777777778,0.177777777778,1.0,3.0,iphone,0,39378
856,0,0,20150527,8492,1,14378,7,0.622222222222,0.666666666667,0.446428571429,56.0,ipod,23995.8333333,191340
3258,0,0,20150527,60847,-1,165,3,0.155555555556,0.155555555556,0.5,2.0,iphone,337.5,61515
8872,0,0,20150527,57383,0,2706,2,0.444444444444,0.444444444444,0.857142857143,14.0,iphone,1794.0,60249
4789,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.857142857143,7.0,ipad,0,195645
1415,0,0,20150527,51185,0,1519,5,0.444444444444,0.444444444444,0.625,24.0,iphone,12896.5,103728
9011,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,14362
8789,0,0,20150527,12250,0,2476,3,0.4,0.466666666667,0.736842105263,19.0,iphone,36925.5,86212
5852,0,0,20150526,122392,0,1051,2,0.222222222222,0.222222222222,0.384615384615,13.0,iphone,2291.0,123444
9053,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,104660
797,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,ipod,0,180431
83,0,0,20150525,197738,-1,2513,4,0.4,0.4,0.529411764706,17.0,iphone,33566.3333333,223110
2191,0,0,20150527,40687,0,871,2,0.266666666667,0.4,0.666666666667,9.0,iphone,17.0,41576
8632,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,0,126888
951,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,123670
7111,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,85458
1141,0,0,20150527,8331,-1,119,1,0.133333333333,0.688888888889,1.0,1.0,iphone,0,8451
4702,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,234793
6869,0,0,20150527,5228,0,14323,20,0.888888888889,1.11111111111,0.435483870968,62.0,iphone,12923.8421053,252098
3070,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.333333333333,6.0,iphone,0,67981
5354,0,0,20150527,65899,-1,3536,7,0.4,0.444444444444,1.0,12.0,iphone,7902.16666667,114998
7488,0,0,0,0,0,0,1,0.333333333333,0.333333333333,1.0,7.0,iphone,0,95622
2908,0,0,20150525,233382,0,394,4,0.155555555556,0.177777777778,0.428571428571,7.0,ipad,3082.66666667,238115
1464,0,0,20150527,53924,0,1108,1,0.222222222222,0.222222222222,0.75,4.0,ipad,0,55033
1644,0,0,20150527,12256,0,3334,7,0.444444444444,0.444444444444,0.7,20.0,iphone,14472.3333333,99988
5064,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,23011
2777,0,0,20150525,196524,-1,125,2,0.155555555556,0.155555555556,1.0,2.0,ipad,480.0,196650
6765,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,215927
8719,0,0,20150527,39303,-1,620,2,0.155555555556,0.177777777778,0.285714285714,7.0,ipad,4975.0,44577
668,0,0,20150525,173874,0,1392,3,0.4,0.4,0.615384615385,13.0,ipad,1339.0,175291
4694,0,0,20150526,128468,0,3678,4,0.4,0.4,0.9,10.0,ipad,10365.0,158794
3484,0,0,20150526,98086,0,292,3,0.266666666667,0.266666666667,0.833333333333,6.0,iphone,1415.0,98503
6262,0,0,20150526,99260,0,7937,12,0.666666666667,0.888888888889,0.641025641026,39.0,iphone,16019.6363636,226828
7179,0,0,0,0,0,0,1,0.444444444444,0.444444444444,0.571428571429,21.0,iphone,0,87659
3759,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.777777777778,9.0,iphone,0,200643
8334,0,0,20150527,80268,-1,180,2,0.133333333333,0.222222222222,1.0,1.0,iphone,86599.0,166871
6162,0,0,20150527,1527,1,869,1,0.222222222222,0.444444444444,0.75,4.0,iphone,0,2397
8485,0,0,0,0,0,0,1,0.444444444444,0.444444444444,0.8,15.0,ipad,0,184058
9111,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipod,0,24849
1108,0,0,20150527,53096,1,450,2,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,494.0,53547
3133,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,65686
3288,0,0,20150525,254221,0,718,1,0.288888888889,0.288888888889,0.857142857143,7.0,iphone,0,254940
6365,0,0,20150525,187716,0,1188,3,0.266666666667,0.266666666667,0.444444444444,9.0,iphone,42398.0,188921
1689,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.6,5.0,iphone,0,174226
276,0,0,0,0,1,0,1,0.222222222222,0.222222222222,1.0,3.0,ipod,0,24928
5505,0,0,20150527,16927,1,477,3,0.222222222222,0.222222222222,0.666666666667,3.0,ipod,7351.5,31803
8542,0,0,20150526,126477,0,1415,3,0.266666666667,0.266666666667,0.357142857143,14.0,iphone,41563.5,209833
2235,0,0,20150527,58679,0,1177,6,0.222222222222,0.222222222222,0.666666666667,6.0,iphone,11316.8,115264
3646,0,0,20150526,122127,-1,429,4,0.133333333333,0.133333333333,0,0,iphone,36167.0,192377
3516,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,193643
4272,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,102170
9237,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.666666666667,3.0,ipod,0,25127
4507,0,0,20150527,6118,1,4567,5,0.444444444444,0.533333333333,0.818181818182,11.0,iphone,5530.25,28968
5353,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,ipad,0,22842
7074,0,0,20150527,78499,0,742,6,0.266666666667,0.266666666667,0.4,10.0,iphone,19112.2,173947
3521,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,0,58131
7717,0,0,20150527,28581,-1,2182,3,0.333333333333,0.466666666667,0.769230769231,13.0,iphone,30344.5,89954
7946,0,0,20150527,24638,0,1729,3,0.288888888889,0.288888888889,0.35,20.0,iphone,98388.0,222420
4966,0,0,20150527,46773,0,2376,5,0.311111111111,0.444444444444,0.533333333333,15.0,iphone,38796.25,202052
2656,0,0,20150527,49412,-1,172,1,0.133333333333,0.133333333333,0,0,iphone,0,170106
1701,0,0,20150526,101719,0,318,4,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,50663.0,189780
5529,0,0,20150527,71663,0,924,1,0.288888888889,0.355555555556,1.0,7.0,iphone,0,72588
6964,0,0,20150526,107532,0,619,2,0.333333333333,0.333333333333,0.875,8.0,iphone,35900.0,143590
5130,0,0,20150526,143935,-1,242,2,0.133333333333,0.133333333333,0.333333333333,3.0,iphone,60110.0,204189
545,0,0,20150527,46379,0,586,3,0.222222222222,0.222222222222,0.571428571429,7.0,iphone,34326.0,107251
5103,0,0,20150527,42345,0,2039,9,0.2,0.288888888889,0.1875,16.0,iphone,12362.25,141617
5690,0,0,20150527,52639,1,628,2,0.222222222222,0.222222222222,1.0,2.0,iphone,1045.0,54032
9718,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,191066
7182,0,0,20150526,167612,-1,133,4,0.133333333333,0.133333333333,0.333333333333,3.0,iphone,15521.6666667,213849
5755,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,116430
5398,0,0,20150525,196395,0,2009,5,0.333333333333,0.333333333333,0.5,14.0,ipad,3925.5,199077
5554,0,0,20150526,108911,-1,308,2,0.133333333333,0.155555555556,1.0,2.0,iphone,683.0,109736
1078,0,0,20150527,5628,1,2438,7,0.177777777778,0.222222222222,0.285714285714,7.0,iphone,4494.16666667,32734
214,0,0,20150526,118207,0,1935,4,0.333333333333,0.333333333333,0.75,8.0,ipad,56979.6666667,255548
9043,0,0,20150527,75150,0,1685,3,0.377777777778,0.377777777778,0.65,20.0,ipad,45762.5,167206
5614,0,0,20150527,12269,0,2625,3,0.444444444444,0.888888888889,0.857142857143,14.0,iphone,911.0,15851
5759,0,0,20150525,185726,0,564,6,0.155555555556,0.155555555556,1.0,2.0,ipad,156.2,186436
850,0,0,20150527,40007,0,1695,1,0.222222222222,0.222222222222,0.8,5.0,iphone,0,41703
186,0,0,20150527,55483,0,3900,21,0.511111111111,0.555555555556,0.576923076923,26.0,iphone,6639.35,188273
9613,0,0,0,0,0,0,1,0.266666666667,0.266666666667,1.0,5.0,iphone,0,107443
5047,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,185171
2164,0,0,20150527,5034,0,10427,22,0.666666666667,0.666666666667,0.428571428571,49.0,iphone,9149.85714286,197378
7865,0,0,20150526,122323,0,5171,8,0.333333333333,0.333333333333,0.344827586207,29.0,iphone,11774.1428571,205156
437,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.75,4.0,iphone,0,173312
3155,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,44366
4880,0,0,20150527,33653,1,1591,3,0.333333333333,0.333333333333,0.875,8.0,iphone,8934.0,52225
3057,0,0,20150527,1095,-1,1423,9,0.155555555556,0.155555555556,0.0666666666667,15.0,iphone,5898.0,48281
3159,0,0,20150526,109773,0,2151,4,0.333333333333,0.333333333333,0.875,8.0,iphone,29905.6666667,199847
6704,0,0,20150525,252087,0,441,1,0.2,0.2,0.6,5.0,ipad,0,252529
1920,0,0,20150525,193828,0,775,2,0.444444444444,0.444444444444,0.647058823529,17.0,iphone,792.0,194604
252,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,11653
3835,0,0,20150527,30716,-1,1630,7,0.177777777778,0.177777777778,0.0909090909091,11.0,iphone,19158.0,145889
4332,0,0,20150527,12064,0,4319,5,0.444444444444,0.622222222222,0.785714285714,14.0,ipad,54431.5,230065
1585,0,0,20150525,203718,0,2220,4,0.4,0.4,0.666666666667,15.0,iphone,14676.0,247701
4069,0,0,20150527,47799,0,4054,7,0.288888888889,0.288888888889,0.32,50.0,iphone,34602.1666667,255645
4720,0,0,20150525,229190,0,2337,2,0.333333333333,0.333333333333,0.44,25.0,ipad,2415.0,231528
6477,0,0,20150526,128729,-1,340,2,0.155555555556,0.444444444444,0.666666666667,3.0,ipod,515.0,129358
1193,0,0,20150525,207678,-1,122,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,207801
5063,0,0,20150526,97047,0,158,2,0.222222222222,0.222222222222,0.666666666667,3.0,ipad,70984.0,97206
241,0,0,20150527,61572,0,2691,2,0.222222222222,0.222222222222,1.0,3.0,iphone,2932.0,64938
830,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.4,5.0,iphone,0,247398
7252,0,0,20150527,1793,0,26218,35,0.888888888889,0.888888888889,0.182857142857,175.0,iphone,6109.73529412,210501
2539,0,0,20150527,48916,1,23128,14,0.888888888889,0.888888888889,0.366459627329,161.0,ipad,14297.4615385,234785
5610,0,0,20150526,152095,0,921,3,0.288888888889,0.288888888889,0.875,8.0,ipad,18601.5,153034
4102,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.428571428571,7.0,ipad,0,112874
4893,0,0,20150527,24968,0,15376,7,0.822222222222,0.888888888889,0.36231884058,69.0,ipad,15128.3333333,119418
215,0,0,20150527,6681,0,1637,1,0.311111111111,0.355555555556,0.52380952381,21.0,ipad,0,8319
9531,0,0,20150527,59973,-1,169,2,0.133333333333,0.133333333333,0.5,2.0,iphone,334.0,60143
4638,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,6167
6665,0,0,20150527,85139,0,1205,2,0.222222222222,0.222222222222,1.0,3.0,iphone,3419.0,89361
3706,0,0,20150527,45336,0,19,2,0.222222222222,0.222222222222,1.0,3.0,iphone,24.0,45356
6296,0,0,0,0,-1,0,1,0,0,0,0,ipod,0,109414
8581,0,0,20150525,173717,0,867,1,0.177777777778,0.177777777778,0.285714285714,7.0,ipad,0,174585
8567,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,94744
1889,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.666666666667,3.0,iphone,0,173782
8144,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,55990
6899,0,0,20150526,125656,0,2370,7,0.444444444444,0.444444444444,1.0,11.0,iphone,9914.33333333,184998
7374,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,114277
8237,0,0,20150527,9093,-1,230,2,0.133333333333,0.133333333333,1.0,1.0,iphone,4521.0,13616
1159,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.5,2.0,iphone,0,71768
3750,0,0,20150527,5671,0,15999,10,0.444444444444,0.555555555556,0.5,28.0,ipad,19674.4444444,182746
7972,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,181811
5474,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,62606
693,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,96080
974,0,0,20150525,232675,-1,166,1,0.133333333333,0.222222222222,1.0,1.0,iphone,0,232842
5417,0,0,20150527,25406,0,409,3,0.222222222222,0.222222222222,0.5,6.0,iphone,4036.5,29433
224,0,0,0,0,0,0,1,0.288888888889,0.288888888889,1.0,7.0,iphone,0,119890
7274,0,0,20150527,72789,0,472,4,0.222222222222,0.222222222222,0.428571428571,7.0,iphone,16507.0,73414
5265,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,224716
6588,0,0,20150527,23398,0,11357,12,0.666666666667,0.666666666667,0.730769230769,26.0,iphone,10333.3636364,122161
4212,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.625,8.0,iphone,0,6837
3044,0,0,20150527,80760,0,3295,6,0.444444444444,0.444444444444,0.736842105263,19.0,iphone,45181.2,249475
8550,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,43574
7327,0,0,20150526,148349,-1,168,3,0.133333333333,0.133333333333,0.333333333333,3.0,iphone,165.0,148653
2314,0,0,20150527,11398,0,481,3,0.177777777778,0.177777777778,1.0,4.0,iphone,41875.0,95297
1001,0,0,20150527,24657,-1,2000,5,0.133333333333,0.133333333333,0.5,4.0,ipod,24424.25,122296
4186,0,0,0,0,0,0,1,0.2,0.2,0.6,5.0,ipod,0,219236
9771,0,0,20150527,116,0,3868,6,0.355555555556,0.444444444444,0.571428571429,14.0,iphone,3038.2,15949
4348,10.0,1,20150526,120376,0,3306,7,0.666666666667,0.666666666667,0.655172413793,29.0,iphone,15405.3333333,212788
3726,0,0,0,0,-1,0,1,0,0,0,0,ipod,0,17199
5876,0,0,0,0,0,0,1,0.266666666667,0.466666666667,0.75,8.0,iphone,0,45509
7325,0,0,20150527,85078,0,1581,2,0.222222222222,0.222222222222,0.8,5.0,iphone,30655.0,117154
2032,0,0,20150527,7543,0,3184,3,0.4,0.555555555556,0.5,28.0,iphone,47532.5,102863
471,0,0,0,0,0,0,1,0.4,0.4,0.642857142857,14.0,iphone,0,190414
6412,0,0,20150526,92421,0,4720,6,0.444444444444,0.555555555556,0.545454545455,22.0,iphone,9584.2,140630
3618,0,0,20150527,52227,0,772,5,0.333333333333,0.333333333333,0.8,10.0,iphone,15437.75,113646
1747,0,0,20150527,12092,-1,524,1,0.155555555556,0.155555555556,0.25,4.0,iphone,0,12617
3635,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.833333333333,6.0,ipad,0,220775
1120,0,0,20150527,5185,-1,194,3,0.155555555556,0.288888888889,0.5,2.0,iphone,3680.0,12578
5069,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.5,8.0,iphone,0,204179
9029,0,0,20150526,127968,0,14371,18,0.688888888889,0.688888888889,0.328125,64.0,iphone,5524.05882353,221857
4388,0,0,20150527,9323,0,4959,10,0.222222222222,0.222222222222,0.260869565217,23.0,iphone,13931.0,135286
3102,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,215701
5420,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,122401
1528,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,21814
2355,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,222063
8999,0,0,20150527,46754,0,2646,3,0.444444444444,0.733333333333,1.0,11.0,iphone,87658.0,223263
5379,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,58802
9810,0,0,20150527,21644,0,802,4,0.177777777778,0.222222222222,0.285714285714,7.0,iphone,74978.3333333,246752
9250,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.5,2.0,iphone,0,214501
3417,0,0,0,0,0,0,1,0.2,0.2,1.0,4.0,ipod,0,215685
5015,0,0,20150527,4379,0,819,3,0.222222222222,0.333333333333,0.5,6.0,iphone,20951.0,46777
6510,0,0,0,0,1,0,1,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,0,244364
7690,0,0,20150527,6785,0,15378,20,0.888888888889,0.888888888889,0.41095890411,73.0,iphone,10293.6315789,203368
2970,0,0,20150527,46607,0,8488,7,0.711111111111,0.888888888889,0.314285714286,70.0,iphone,25756.1666667,201724
6057,0,0,20150525,206667,0,2175,2,0.333333333333,0.333333333333,0.333333333333,15.0,iphone,75737.0,208843
1576,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,208420
1322,0,0,20150527,32318,0,2389,3,0.444444444444,0.444444444444,0.714285714286,14.0,ipad,14351.5,54157
1323,0,0,20150526,113477,0,1002,2,0.155555555556,0.155555555556,1.0,2.0,ipad,1086.0,114480
1318,0,0,20150527,33942,0,6206,11,0.288888888889,0.288888888889,0.234375,64.0,ipad,15801.1,171085
3788,0,0,0,0,0,0,1,0.444444444444,0.444444444444,0.846153846154,13.0,ipod,0,224203
3407,0,0,20150527,49643,0,2745,7,0.333333333333,0.333333333333,0.444444444444,27.0,iphone,12995.6666667,127757
4528,0,0,20150527,82277,0,572,2,0.266666666667,0.288888888889,1.0,5.0,iphone,43829.0,126149
2035,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,258002
8406,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.5,10.0,iphone,0,133961
6679,0,0,20150525,182444,0,535,2,0.4,0.4,0.8,10.0,iphone,7568.0,182980
9827,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.8,5.0,iphone,0,206961
7076,0,0,20150525,208199,-1,97,2,0.133333333333,0.133333333333,0.5,2.0,iphone,159229.0,208297
5878,0,0,20150527,34957,0,4175,7,0.333333333333,0.511111111111,0.65,20.0,ipod,16781.5,107535
4965,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.666666666667,9.0,iphone,0,161996
2353,0,0,20150527,3086,0,2742,4,0.4,0.466666666667,0.588235294118,17.0,ipod,31124.6666667,97378
8048,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.6,5.0,iphone,0,180691
2523,0,0,20150527,19385,0,14809,38,0.711111111111,0.888888888889,0.39156626506,166.0,iphone,4091.59459459,170781
2985,0,0,20150527,57949,-1,82,3,0.133333333333,0.133333333333,0,0,iphone,3373.5,64310
6037,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.5,2.0,ipad,0,225743
5380,0,0,20150526,100364,-1,989,1,0.222222222222,0.4,0.75,4.0,ipod,0,101354
6724,0,0,20150527,22250,0,2586,11,0.333333333333,0.333333333333,0.583333333333,12.0,iphone,13694.2,159341
649,0,0,20150527,61718,-1,3682,10,0.177777777778,0.222222222222,0.121212121212,33.0,iphone,17474.1111111,219521
3421,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,81461
9414,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,5352
8471,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,202949
8273,0,0,20150527,46406,0,416,3,0.177777777778,0.177777777778,0.5,4.0,ipad,21178.5,88825
1019,0,0,20150525,200012,0,448,2,0.222222222222,0.222222222222,0.6,5.0,iphone,1217.0,200461
45,0,0,20150527,11289,-1,86,2,0.155555555556,0.155555555556,0.166666666667,6.0,iphone,3008.0,11376
511,0,0,20150525,223009,-1,4,4,0.133333333333,0.133333333333,0,0,ipad,76.3333333333,223014
8281,0,0,20150527,4773,0,5326,6,0.444444444444,0.444444444444,0.479166666667,48.0,iphone,34441.2,178090
43,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.6,10.0,ipad,0,201109
2114,0,0,20150527,6581,0,7883,7,0.4,0.4,0.324324324324,37.0,iphone,27481.8333333,173404
1540,0,0,20150525,255016,0,1890,2,0.4,0.4,0.866666666667,15.0,iphone,103493.0,256907
7175,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,71424
5234,0,0,20150527,81158,0,1067,4,0.266666666667,0.288888888889,0.4,10.0,ipod,56334.0,176870
1863,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,161161
9668,0,0,20150525,228386,0,1000,2,0.222222222222,0.266666666667,0.666666666667,6.0,ipod,422.0,229471
